line_item_usage_account_id,Product_region_code,line_item_usage_type,pricing_unit,Month,product_servicename,line_item_usage_type,Usage,Cost
Account4,eu-west-1,EU-TimedStorage-SIA-ByteHrs,GB-Mo,4,Amazon Simple Storage Service,EU-TimedStorage-SIA-ByteHrs,2.462665004,0.030783
Account6,ap-northeast-3,APN3-Catalog-Request,Request,2,AWS Glue,APN3-Catalog-Request,187,0.000000
Account6,ap-northeast-1,ap-northeast-1-KMS-Requests,Requests,4,AWS Key Management Service,ap-northeast-1-KMS-Requests,120,0.000276
Account2,eu-west-3,eu-west-3-KMS-Requests,Requests,4,AWS Key Management Service,eu-west-3-KMS-Requests,120,0.000360
Account2,,EUC1-EUW3-AWS-Out-Bytes,GB,3,AWS Data Transfer,EUC1-EUW3-AWS-Out-Bytes,6.06E-05,0.000001
Account2,,SAE1-EUC1-AWS-Out-Bytes,GB,2,AWS Data Transfer,SAE1-EUC1-AWS-Out-Bytes,7.99E-06,0.000001
Account4,ap-southeast-2,APS2-AWSSecretsManagerAPIRequest,API Requests,1,AWS Secrets Manager,APS2-AWSSecretsManagerAPIRequest,86,0.000430
Account3,eu-west-1,EU-ECR-free-metering,Resource-assessment,1,Amazon Inspector,EU-ECR-free-metering,29,0.000000
Account3,us-east-2,USE2-Requests-Tier1,Requests,4,Amazon Simple Queue Service,USE2-Requests-Tier1,30,0.000012
Account5,eu-west-1,EU-TimedStorage-INT-FA-ByteHrs,GB-Mo,2,Amazon Simple Storage Service,EU-TimedStorage-INT-FA-ByteHrs,21.34716295,0.457860
Account3,,EUW2-USW2-AWS-Out-Bytes,GB,1,AWS Data Transfer,EUW2-USW2-AWS-Out-Bytes,5.93E-05,0.000001
Account2,eu-west-1,EU-Event-64K-Chunks,64K-Chunks,1,CloudWatch Events,EU-Event-64K-Chunks,556,0.000556
Account1,,USE2-DataTransfer-In-Bytes,GB,1,AWS Data Transfer,USE2-DataTransfer-In-Bytes,1.12E-04,0.000000
Account4,eu-west-1,EU-DeliveryAttempts-SMTP,Notifications,1,Amazon Simple Notification Service,EU-DeliveryAttempts-SMTP,19252,0.385040
Account4,,APS2-DataTransfer-Out-Bytes,GB,1,AWS Data Transfer,APS2-DataTransfer-Out-Bytes,6.26E-06,0.000000
Account3,us-west-2,USW2-SC-API-Calls,API Calls,1,AWS Service Catalog,USW2-SC-API-Calls,63,0.042700
Account6,us-west-1,USW1-SC-API-Calls,API Calls,1,AWS Service Catalog,USW1-SC-API-Calls,64,0.044100
Account3,ap-northeast-1,APN1-Requests-Tier1,Requests,1,Amazon Simple Queue Service,APN1-Requests-Tier1,117,0.000047
Account4,ca-central-1,CAN1-Requests-Tier1,Requests,1,Amazon Simple Queue Service,CAN1-Requests-Tier1,122,0.000049
Account6,us-east-2,USE2-Requests-Tier1,Requests,1,Amazon Simple Queue Service,USE2-Requests-Tier1,120,0.000048
Account6,ap-southeast-1,APS1-ConfigRuleEvaluations,ConfigRuleEvaluations,3,AWS Config,APS1-ConfigRuleEvaluations,31,0.031000
Account2,eu-west-3,EUW3-AWSSecretsManagerAPIRequest,API Requests,1,AWS Secrets Manager,EUW3-AWSSecretsManagerAPIRequest,84,0.000420
Account6,us-west-2,USW2-AWSSecretsManagerAPIRequest,API Requests,1,AWS Secrets Manager,USW2-AWSSecretsManagerAPIRequest,74,0.000370
Account3,eu-north-1,eu-north-1-KMS-Requests,Requests,3,AWS Key Management Service,eu-north-1-KMS-Requests,124,0.000372
Account5,,USW1-DataTransfer-In-Bytes,GB,2,AWS Data Transfer,USW1-DataTransfer-In-Bytes,7.80E-05,0.000000
Account5,,EUN1-EUC1-AWS-In-Bytes,GB,2,AWS Data Transfer,EUN1-EUC1-AWS-In-Bytes,8.14E-05,0.000000
Account6,eu-west-2,EUW2-ConfigurationItemRecorded,EUW2-ConfigurationItemRecorded,3,AWS Config,EUW2-ConfigurationItemRecorded,178,0.534000
Account3,ap-southeast-1,APS1-Catalog-Request,Request,2,AWS Glue,APS1-Catalog-Request,178,0.000000
Account4,,EU-ITXD2-DataXfer-Out:dc.3,GB,3,AWS Direct Connect,EU-ITXD2-DataXfer-Out:dc.3,2.570258072,0.051405
Account3,eu-central-1,EUC1-ConfigurationItemRecorded,EUC1-ConfigurationItemRecorded,1,AWS Config,EUC1-ConfigurationItemRecorded,127,0.381000
Account3,eu-west-1,EU-WriteRequestUnits,WriteRequestUnits,2,Amazon DynamoDB,EU-WriteRequestUnits,2,0.000003
Account6,eu-central-1,EUC1-Lambda-Standard-free-metering,Hourly,2,Amazon Inspector,EUC1-Lambda-Standard-free-metering,29,0.000000
Account5,us-west-2,USW2-ConfigurationItemRecorded,USW2-ConfigurationItemRecorded,1,AWS Config,USW2-ConfigurationItemRecorded,2,0.006000
Account3,eu-north-1,EUN1-ConfigurationItemRecorded,EU-ConfigurationItemRecorded,2,AWS Config,EUN1-ConfigurationItemRecorded,1,0.003000
Account6,eu-west-1,eu-west-1-KMS-Keys,Keys,4,AWS Key Management Service,eu-west-1-KMS-Keys,26.23750021,26.237500
Account3,,EU-USE1-AWS-Out-Bytes,GB,4,AWS Data Transfer,EU-USE1-AWS-Out-Bytes,0.019172861,0.000384
Account5,eu-west-1,EU-Requests-Tier1,Requests,4,Amazon Simple Queue Service,EU-Requests-Tier1,1157351,0.462940
Account2,,USE1-APN1-AWS-Out-Bytes,GB,4,AWS Data Transfer,USE1-APN1-AWS-Out-Bytes,0.001619065,0.000032
Account6,eu-central-1,EUC1-Lambda-Standard-Scanning,Hourly,4,Amazon Inspector,EUC1-Lambda-Standard-Scanning,1649.505277,0.824753
Account2,ap-southeast-1,APS1-FreeEventsRecorded,Events,4,AWS CloudTrail,APS1-FreeEventsRecorded,30445,0.000000
Account6,,EUW2-SAE1-AWS-Out-Bytes,GB,4,AWS Data Transfer,EUW2-SAE1-AWS-Out-Bytes,5.74E-05,0.000001
Account2,eu-west-1,EU-ShieldProtected-RuleV2,Month,4,AWS WAF,EU-ShieldProtected-RuleV2,1.000000008,0.000000
Account6,ca-central-1,CAN1-TimedStorage-ByteHrs,GB-Mo,4,AmazonCloudWatch,CAN1-TimedStorage-ByteHrs,0.0176199,0.000581
Account1,eu-west-2,EUW2-Lambda-Standard-Scanning,Hourly,1,Amazon Inspector,EUW2-Lambda-Standard-Scanning,9587.171708,4.793586
Account1,,EU-EUW2-AWS-Out-Bytes,GB,1,AWS Data Transfer,EU-EUW2-AWS-Out-Bytes,0.011682679,0.000234
Account4,us-west-2,USW2-PaidEventsRecorded,Events,1,AWS CloudTrail,USW2-PaidEventsRecorded,287325,5.746500
Account2,eu-west-1,EU-VpcEndpoint-Bytes,GB,1,Amazon Virtual Private Cloud,EU-VpcEndpoint-Bytes,8006.430296,80.064303
Account1,eu-west-1,EU-Requests-Tier1,Requests,1,Amazon Simple Storage Service,EU-Requests-Tier1,3.51E+07,175.351090
Account1,,EU-DataTransfer-Out-Bytes,GB,1,AWS Data Transfer,EU-DataTransfer-Out-Bytes,0.008266073,0.000744
Account3,ap-southeast-2,APS2-FreeEventsRecorded,Events,1,AWS CloudTrail,APS2-FreeEventsRecorded,308758,0.000000
Account3,eu-west-1,EU-VendedLog-Bytes,GB,1,AmazonCloudWatch,EU-VendedLog-Bytes,636.3776657,193.346370
Account5,ca-central-1,CAN1-FreeEventsRecorded,Events,1,AWS CloudTrail,CAN1-FreeEventsRecorded,292437,0.000000
Account4,eu-west-1,EU-TimedStorage-ByteHrs,GB-Mo,1,Amazon DynamoDB,EU-TimedStorage-ByteHrs,2.21E-05,0.000006
Account1,,USE1-CAN1-AWS-Out-Bytes,GB,1,AWS Data Transfer,USE1-CAN1-AWS-Out-Bytes,0.001766307,0.000035
Account1,eu-west-1,EU-TransitGateway-Bytes,GigaBytes,1,Amazon Virtual Private Cloud,EU-TransitGateway-Bytes,8.59264219,0.171853
Account5,,EU-USW1-AWS-Out-Bytes,GB,3,AWS Data Transfer,EU-USW1-AWS-Out-Bytes,0.006370806,0.000128
Account3,,EUC1-APS3-AWS-Out-Bytes,GB,3,AWS Data Transfer,EUC1-APS3-AWS-Out-Bytes,6.06E-05,0.000001
Account3,,EU-APS3-AWS-Out-Bytes,GB,3,AWS Data Transfer,EU-APS3-AWS-Out-Bytes,0.005289611,0.000106
Account3,,USE1-APS1-AWS-Out-Bytes,GB,3,AWS Data Transfer,USE1-APS1-AWS-Out-Bytes,0.002540748,0.000051
Account5,us-east-1,USE1-DataProcessing-Bytes,GB,3,AmazonCloudWatch,USE1-DataProcessing-Bytes,0.039660587,0.019830
Account3,,EU-APN1-AWS-In-Bytes,GB,3,AWS Data Transfer,EU-APN1-AWS-In-Bytes,0.015909608,0.000000
Account5,eu-west-1,EU-LCUUsage,LCU-Hrs,3,Elastic Load Balancing,EU-LCUUsage,14.87778829,0.119017
Account3,,USE1-USE2-AWS-Out-Bytes,GB,3,AWS Data Transfer,USE1-USE2-AWS-Out-Bytes,0.002539302,0.000025
Account1,,EU-APS3-AWS-In-Bytes,GB,3,AWS Data Transfer,EU-APS3-AWS-In-Bytes,0.016469609,0.000000
Account1,,EU-APN3-AWS-In-Bytes,GB,3,AWS Data Transfer,EU-APN3-AWS-In-Bytes,0.013755208,0.000000
Account2,ap-south-1,APS3-TimedStorage-ByteHrs,GB-Mo,3,AmazonCloudWatch,APS3-TimedStorage-ByteHrs,0.005621125,0.000169
Account4,,EU-APS2-AWS-In-Bytes,GB,3,AWS Data Transfer,EU-APS2-AWS-In-Bytes,0.015178187,0.000000
Account1,ap-southeast-1,APS1-PaidEventsRecorded,Events,3,AWS CloudTrail,APS1-PaidEventsRecorded,30127,0.602540
Account6,,EUW2-CAN1-AWS-Out-Bytes,GB,3,AWS Data Transfer,EUW2-CAN1-AWS-Out-Bytes,5.93E-05,0.000001
Account3,eu-west-2,EUW2-Lambda-GB-Second-ARM,Lambda-GB-Second,3,AWS Lambda,EUW2-Lambda-GB-Second-ARM,208.6521287,0.002775
Account2,,EUC1-EU-AWS-Out-Bytes,GB,3,AWS Data Transfer,EUC1-EU-AWS-Out-Bytes,8.08E-05,0.000002
Account6,eu-central-1,EUC1-Requests-Tier1,Requests,3,Amazon Simple Notification Service,EUC1-Requests-Tier1,633,0.000000
Account1,eu-west-2,EUW2-FreeEventsRecorded,Events,2,AWS CloudTrail,EUW2-FreeEventsRecorded,242913,0.000000
Account3,,USE1-USE2-AWS-Out-Bytes,GB,2,AWS Data Transfer,USE1-USE2-AWS-Out-Bytes,0.002329445,0.000023
Account5,eu-west-1,EU-LCUUsage,LCU-Hrs,2,Elastic Load Balancing,EU-LCUUsage,13.18842273,0.105505
Account4,us-west-2,USW2-FreeEventsRecorded,Events,2,AWS CloudTrail,USW2-FreeEventsRecorded,83500,0.000000
Account3,us-east-1,USE1-PaidS3DataEventsAnalyzed,Events,2,Amazon GuardDuty,USE1-PaidS3DataEventsAnalyzed,13488,0.010790
Account2,,EU-SAE1-AWS-Out-Bytes,GB,2,AWS Data Transfer,EU-SAE1-AWS-Out-Bytes,0.0041222,0.000083
Account3,,USE1-USW2-AWS-Out-Bytes,GB,2,AWS Data Transfer,USE1-USW2-AWS-Out-Bytes,0.002331502,0.000047
Account1,,USE1-APS1-AWS-Out-Bytes,GB,2,AWS Data Transfer,USE1-APS1-AWS-Out-Bytes,0.001752467,0.000035
Account6,eu-west-1,EU-TimedStorage-ByteHrs,GB-Mo,2,Amazon Simple Storage Service,EU-TimedStorage-ByteHrs,11638.06185,245.428377
Account2,eu-west-1,EU-PaidS3DataEventsAnalyzed,Events,2,Amazon GuardDuty,EU-PaidS3DataEventsAnalyzed,1.35E+08,28.718882
Account1,eu-west-1,EU-Airflow-LargeScheduler,Hrs,1,Amazon Managed Workflows for Apache Airflow,EU-Airflow-LargeScheduler,2231.390182,490.905840
Account1,ca-central-1,CAN1-CW:AlarmMonitorUsage,Alarms,1,AmazonCloudWatch,CAN1-CW:AlarmMonitorUsage,0.999999984,0.100000
Account5,,EUW2-APS3-AWS-Out-Bytes,GB,1,AWS Data Transfer,EUW2-APS3-AWS-Out-Bytes,8.40E-05,0.000002
Account1,,USW2-EUC1-AWS-Out-Bytes,GB,1,AWS Data Transfer,USW2-EUC1-AWS-Out-Bytes,5.89E-05,0.000001
Account2,,EUW3-EUC1-AWS-Out-Bytes,GB,1,AWS Data Transfer,EUW3-EUC1-AWS-Out-Bytes,5.89E-05,0.000001
Account3,eu-central-1,EUC1-PaidComplianceCheck,Security Checks,1,AWS Security Hub,EUC1-PaidComplianceCheck,2397,0.296820
Account5,us-east-2,USE2-TimedStorage-ByteHrs,GB-Mo,1,AmazonCloudWatch,USE2-TimedStorage-ByteHrs,0.094923739,0.002848
Account1,us-west-1,us-west-1-KMS-Requests,Requests,3,AWS Key Management Service,us-west-1-KMS-Requests,124,0.000372
Account2,ap-northeast-2,APN2-PaidEventsRecorded,Events,1,AWS CloudTrail,APN2-PaidEventsRecorded,286833,5.736660
Account6,eu-central-1,EUC1-Lambda-GB-Second-ARM,Lambda-GB-Second,4,AWS Lambda,EUC1-Lambda-GB-Second-ARM,150.0865071,0.001572
Account2,us-west-2,USW2-Catalog-Request,Request,1,AWS Glue,USW2-Catalog-Request,255,0.000255
Account3,ca-central-1,CAN1-CW:AlarmMonitorUsage,Alarms,1,AmazonCloudWatch,CAN1-CW:AlarmMonitorUsage,0.999999984,0.100000
Account6,ap-southeast-2,APS2-ConfigRuleEvaluations,ConfigRuleEvaluations,3,AWS Config,APS2-ConfigRuleEvaluations,31,0.031000
Account6,eu-west-2,EUW2-Requests-Tier1,Requests,2,Amazon Simple Queue Service,EUW2-Requests-Tier1,16056,0.006422
Account4,,EU-APS3-AWS-In-Bytes,GB,2,AWS Data Transfer,EU-APS3-AWS-In-Bytes,0.019409917,0.000000
Account1,sa-east-1,SAE1-TimedStorage-ByteHrs,GB-Mo,2,AmazonCloudWatch,SAE1-TimedStorage-ByteHrs,0.001983156,0.000045
Account5,eu-west-1,EU-DeliveryAttempts-SMTP,Notifications,2,Amazon Simple Notification Service,EU-DeliveryAttempts-SMTP,22199,0.443980
Account1,eu-north-1,eu-north-1-KMS-Requests,Requests,2,AWS Key Management Service,eu-north-1-KMS-Requests,625,0.001875
Account6,eu-west-1,EU-CW:GMD-Metrics,Metrics,2,AmazonCloudWatch,EU-CW:GMD-Metrics,158,0.001580
Account6,,EUW2-USE1-AWS-Out-Bytes,GB,2,AWS Data Transfer,EUW2-USE1-AWS-Out-Bytes,8.29E-04,0.000017
Account4,,EUN1-EUC1-AWS-Out-Bytes,GB,2,AWS Data Transfer,EUN1-EUC1-AWS-Out-Bytes,9.15E-06,0.000000
Account1,ap-northeast-1,APN1-CW:AlarmMonitorUsage,Alarms,2,AmazonCloudWatch,APN1-CW:AlarmMonitorUsage,0.999999994,0.100000
Account2,us-east-1,Request-ARM,Requests,2,AWS Lambda,Request-ARM,1002,0.000199
Account1,eu-west-2,EUW2-Requests-Tier1,Requests,1,Amazon Simple Queue Service,EUW2-Requests-Tier1,17678,0.007071
Account3,ap-northeast-1,APN1-TimedStorage-ByteHrs,GB-Mo,4,AmazonCloudWatch,APN1-TimedStorage-ByteHrs,0.002020509,0.000067
Account5,,EUC1-USW2-AWS-Out-Bytes,GB,4,AWS Data Transfer,EUC1-USW2-AWS-Out-Bytes,5.87E-05,0.000001
Account1,eu-west-2,EUW2-SecurityHubProduct:FreeFindingsIngestion,Finding Ingestion Events,2,AWS Security Hub,EUW2-SecurityHubProduct:FreeFindingsIngestion,16051,0.000000
Account5,,DataTransfer-In-Bytes,GB,2,AWS Data Transfer,DataTransfer-In-Bytes,1.33E-04,0.000000
Account1,us-east-1,USE1-AWSSecretsManagerAPIRequest,API Requests,2,AWS Secrets Manager,USE1-AWSSecretsManagerAPIRequest,228,0.001140
Account2,ap-south-1,APS3-Requests-Tier1,Requests,1,Amazon Simple Queue Service,APS3-Requests-Tier1,122,0.000049
Account4,sa-east-1,SAE1-PaidEventsRecorded,Events,1,AWS CloudTrail,SAE1-PaidEventsRecorded,271817,5.436340
Account1,,EUC1-DataTransfer-In-Bytes,GB,3,AWS Data Transfer,EUC1-DataTransfer-In-Bytes,2.38E-04,0.000000
Account6,sa-east-1,SAE1-Requests-Tier1,Requests,4,Amazon Simple Queue Service,SAE1-Requests-Tier1,30,0.000012
Account4,,APS1-EUC1-AWS-Out-Bytes,GB,2,AWS Data Transfer,APS1-EUC1-AWS-Out-Bytes,9.15E-06,0.000001
Account4,us-east-1,USE1-OtherProduct:PaidFindingsIngestion,Finding Ingestion Events,2,AWS Security Hub,USE1-OtherProduct:PaidFindingsIngestion,6,0.000030
Account1,us-east-1,CW:Requests,Requests,3,AmazonCloudWatch,CW:Requests,28754,0.270100
Account3,us-east-1,USE1-PaidComplianceCheck,Security Checks,1,AWS Security Hub,USE1-PaidComplianceCheck,2402,0.305180
Account2,,APN2-EUC1-AWS-In-Bytes,GB,1,AWS Data Transfer,APN2-EUC1-AWS-In-Bytes,1.01E-04,0.000000
Account3,eu-central-1,EUC1-Catalog-Request,Request,2,AWS Glue,EUC1-Catalog-Request,181,0.000181
Account3,,EUN1-DataTransfer-In-Bytes,GB,2,AWS Data Transfer,EUN1-DataTransfer-In-Bytes,7.44E-05,0.000000
Account3,ap-southeast-2,APS2-Requests-Tier1,Requests,4,Amazon Simple Notification Service,APS2-Requests-Tier1,90,0.000000
Account6,us-west-2,USW2-ConfigRuleEvaluations,ConfigRuleEvaluations,3,AWS Config,USW2-ConfigRuleEvaluations,31,0.031000
Account2,,AWS-Auto-ScriptDuration-Tier3,Units,4,AWS Systems Manager,AWS-Auto-ScriptDuration-Tier3,4000,0.000000
Account2,eu-west-2,EUW2-OtherProduct:PaidFindingsIngestion,Finding Ingestion Events,2,AWS Security Hub,EUW2-OtherProduct:PaidFindingsIngestion,4,0.000024
Account4,eu-central-1,EUC1-ECR-free-metering,Resource-assessment,3,Amazon Inspector,EUC1-ECR-free-metering,31,0.000000
Account6,eu-west-2,EUW2-ConfigurationItemRecorded,EUW2-ConfigurationItemRecorded,2,AWS Config,EUW2-ConfigurationItemRecorded,281,0.843000
Account4,us-east-1,USE1-OtherProduct:PaidFindingsIngestion,Finding Ingestion Events,3,AWS Security Hub,USE1-OtherProduct:PaidFindingsIngestion,91,0.000534
Account4,eu-west-1,EU-SC-API-Calls,API Calls,2,AWS Service Catalog,EU-SC-API-Calls,9,0.006300
Account4,eu-west-1,EU-DeliveryAttempts-SQS,Notifications,3,Amazon Simple Notification Service,EU-DeliveryAttempts-SQS,2,0.000000
Account2,eu-north-1,EUN1-CW:Requests,Requests,2,AmazonCloudWatch,EUN1-CW:Requests,1,0.000010
Account5,ap-southeast-2,APS2-ConfigurationItemRecorded,APS2-ConfigurationItemRecorded,2,AWS Config,APS2-ConfigurationItemRecorded,1,0.003000
Account5,eu-west-1,EU-Requests-GLACIER-Tier2,Requests,4,Amazon Simple Storage Service,EU-Requests-GLACIER-Tier2,4,0.000002
Account2,,EU-APN2-AWS-In-Bytes,GB,4,AWS Data Transfer,EU-APN2-AWS-In-Bytes,0.021790624,0.000000
Account6,eu-west-1,EU-Request,Request,4,AWS Lambda,EU-Request,5.42E+07,10.305632
Account2,,EUW2-APN2-AWS-Out-Bytes,GB,4,AWS Data Transfer,EUW2-APN2-AWS-Out-Bytes,5.74E-05,0.000001
Account2,eu-west-1,EU-Airflow-SmallEnvironment,Hrs,4,Amazon Managed Workflows for Apache Airflow,EU-Airflow-SmallEnvironment,10911.31619,5346.544934
Account6,,EUC1-APS3-AWS-Out-Bytes,GB,4,AWS Data Transfer,EUC1-APS3-AWS-Out-Bytes,5.87E-05,0.000001
Account1,eu-west-1,EU-LoadBalancerUsage,Hrs,4,Elastic Load Balancing,EU-LoadBalancerUsage,1440,36.288000
Account4,eu-west-2,EUW2-Requests-Tier2,Requests,1,Amazon Simple Storage Service,EUW2-Requests-Tier2,171167,0.071890
Account1,ap-southeast-1,APS1-CW:AlarmMonitorUsage,Alarms,1,AmazonCloudWatch,APS1-CW:AlarmMonitorUsage,0.999999984,0.100000
Account2,,EUW2-APN3-AWS-Out-Bytes,GB,1,AWS Data Transfer,EUW2-APN3-AWS-Out-Bytes,5.93E-05,0.000001
Account2,,USE1-SAE1-AWS-Out-Bytes,GB,1,AWS Data Transfer,USE1-SAE1-AWS-Out-Bytes,0.001560531,0.000031
Account6,eu-west-1,EU-Lambda-Standard-Scanning,Hourly,1,Amazon Inspector,EU-Lambda-Standard-Scanning,17789.32005,7.418146
Account2,,USE1-EU-AWS-Out-Bytes,GB,1,AWS Data Transfer,USE1-EU-AWS-Out-Bytes,0.001464817,0.000029
Account5,,EUC1-EUW2-AWS-Out-Bytes,GB,1,AWS Data Transfer,EUC1-EUW2-AWS-Out-Bytes,8.15E-05,0.000002
Account6,eu-west-1,EU-DataEventsRecorded,Events,1,AWS CloudTrail,EU-DataEventsRecorded,4.50E+08,450.443772
Account1,,EU-CAN1-AWS-In-Bytes,GB,3,AWS Data Transfer,EU-CAN1-AWS-In-Bytes,0.01614974,0.000000
Account6,eu-west-1,EU-BoxUsage:m5a.8xlarge,Hrs,3,Amazon Elastic Compute Cloud,EU-BoxUsage:m5a.8xlarge,10891.11433,6127.018838
Account6,us-east-1,USE1-PaidEventsAnalyzed,Events,3,Amazon GuardDuty,USE1-PaidEventsAnalyzed,485025,1.940100
Account1,,EU-APS3-AWS-Out-Bytes,GB,3,AWS Data Transfer,EU-APS3-AWS-Out-Bytes,0.005077658,0.000102
Account2,eu-central-1,EUC1-Requests-Tier2,Requests,3,Amazon Simple Storage Service,EUC1-Requests-Tier2,10539,0.004532
Account5,ap-southeast-1,APS1-TimedStorage-ByteHrs,GB-Mo,3,AmazonCloudWatch,APS1-TimedStorage-ByteHrs,0.057954007,0.001739
Account3,,EUC1-CAN1-AWS-Out-Bytes,GB,3,AWS Data Transfer,EUC1-CAN1-AWS-Out-Bytes,6.06E-05,0.000001
Account1,eu-west-1,EU-DeliveryAttempts-LAMBDA,Notifications,3,Amazon Simple Notification Service,EU-DeliveryAttempts-LAMBDA,734,0.000000
Account3,ap-southeast-1,APS1-PaidEventsRecorded,Events,3,AWS CloudTrail,APS1-PaidEventsRecorded,30995,0.619900
Account5,,EU-EUW2-AWS-In-Bytes,GB,3,AWS Data Transfer,EU-EUW2-AWS-In-Bytes,0.088391914,0.000000
Account3,ap-south-1,APS3-CW:AlarmMonitorUsage,Alarms,3,AmazonCloudWatch,APS3-CW:AlarmMonitorUsage,0.999887977,0.099989
Account4,,DashboardsUsageHour-Basic,Dashboards,3,AmazonCloudWatch,DashboardsUsageHour-Basic,56.78897848,170.366935
Account5,,EU-USW1-AWS-Out-Bytes,GB,2,AWS Data Transfer,EU-USW1-AWS-Out-Bytes,0.004624698,0.000093
Account5,,USE1-APS2-AWS-Out-Bytes,GB,2,AWS Data Transfer,USE1-APS2-AWS-Out-Bytes,0.005869446,0.000117
Account1,,EU-APS3-AWS-Out-Bytes,GB,2,AWS Data Transfer,EU-APS3-AWS-Out-Bytes,0.004359068,0.000087
Account2,eu-west-2,EUW2-Requests-Tier2,Requests,2,Amazon Simple Storage Service,EUW2-Requests-Tier2,29389,0.012343
Account6,eu-west-1,EU-BoxUsage:m4.xlarge,Hrs,2,Amazon Elastic MapReduce,EU-BoxUsage:m4.xlarge,16035.55346,962.133208
Account3,eu-west-3,EUW3-FreeEventsRecorded,Events,2,AWS CloudTrail,EUW3-FreeEventsRecorded,65982,0.000000
Account4,,EU-CAN1-AWS-Out-Bytes,GB,2,AWS Data Transfer,EU-CAN1-AWS-Out-Bytes,0.005985749,0.000120
Account1,,EUC1-APS2-AWS-Out-Bytes,GB,1,AWS Data Transfer,EUC1-APS2-AWS-Out-Bytes,6.06E-05,0.000001
Account1,us-east-1,Requests-Tier1,Requests,1,Amazon Simple Storage Service,Requests-Tier1,7043,0.035215
Account3,eu-west-2,EUW2-Requests-Tier1,Requests,1,Amazon Simple Queue Service,EUW2-Requests-Tier1,17692,0.007077
Account3,eu-west-1,EU-ShieldProtected-RuleV2,Month,1,AWS WAF,EU-ShieldProtected-RuleV2,0.999999984,0.000000
Account6,,APS2-DataTransfer-In-Bytes,GB,1,AWS Data Transfer,APS2-DataTransfer-In-Bytes,1.04E-04,0.000000
Account3,eu-west-1,EU-TransitGateway-Bytes,GigaBytes,1,Amazon Virtual Private Cloud,EU-TransitGateway-Bytes,12.47805519,0.249561
Account6,ap-northeast-3,APN3-Requests-Tier1,Requests,1,Amazon Simple Notification Service,APN3-Requests-Tier1,1009,0.000000
Account3,,APN2-DataTransfer-Out-Bytes,GB,1,AWS Data Transfer,APN2-DataTransfer-Out-Bytes,5.97E-06,0.000000
Account4,,EU-USE1-AWS-In-Bytes,GB,1,AWS Data Transfer,EU-USE1-AWS-In-Bytes,0.219819153,0.000000
Account6,,EU-APS1-AWS-In-Bytes,GB,4,AWS Data Transfer,EU-APS1-AWS-In-Bytes,0.014676894,0.000000
Account4,,EUC1-EUW2-AWS-Out-Bytes,GB,4,AWS Data Transfer,EUC1-EUW2-AWS-Out-Bytes,7.82E-05,0.000002
Account5,eu-west-1,EU-Catalog-Storage,Obj-Month,4,AWS Glue,EU-Catalog-Storage,2493.729167,0.024136
Account4,eu-central-1,EUC1-Request-ARM,Requests,4,AWS Lambda,EUC1-Request-ARM,1356,0.000201
Account4,ap-south-1,APS3-AWSSecretsManagerAPIRequest,API Requests,1,AWS Secrets Manager,APS3-AWSSecretsManagerAPIRequest,86,0.000430
Account2,us-west-1,USW1-Requests-Tier1,Requests,1,Amazon Simple Notification Service,USW1-Requests-Tier1,358,0.000000
Account1,ap-south-1,APS3-FreeEventsRecorded,Events,1,AWS CloudTrail,APS3-FreeEventsRecorded,306073,0.000000
Account3,us-east-1,USE1-AWSSecretsManagerAPIRequest,API Requests,3,AWS Secrets Manager,USE1-AWSSecretsManagerAPIRequest,145,0.000725
Account4,ca-central-1,CAN1-Requests-Tier1,Requests,3,Amazon Simple Notification Service,CAN1-Requests-Tier1,103,0.000000
Account1,ap-northeast-3,ap-northeast-3-KMS-Requests,Requests,2,AWS Key Management Service,ap-northeast-3-KMS-Requests,625,0.001875
Account3,eu-north-1,EUN1-TimedStorage-ByteHrs,GB-Mo,2,AmazonCloudWatch,EUN1-TimedStorage-ByteHrs,0.002046826,0.000057
Account6,ap-northeast-2,APN2-DataProcessing-Bytes,GB,2,AmazonCloudWatch,APN2-DataProcessing-Bytes,8.37E-05,0.000000
Account5,ap-northeast-2,APN2-Catalog-Request,Request,2,AWS Glue,APN2-Catalog-Request,189,0.000000
Account1,ap-south-1,APS3-Requests-Tier1,Requests,2,Amazon Simple Queue Service,APS3-Requests-Tier1,88,0.000035
Account3,,EUC1-EUW2-AWS-Out-Bytes,GB,2,AWS Data Transfer,EUC1-EUW2-AWS-Out-Bytes,7.56E-05,0.000002
Account3,eu-west-3,EUW3-Requests-Tier1,Requests,1,Amazon Simple Notification Service,EUW3-Requests-Tier1,349,0.000000
Account6,eu-west-2,EUW2-PaidEventsAnalyzed,Events,4,Amazon GuardDuty,EUW2-PaidEventsAnalyzed,609534,2.681950
Account5,us-east-1,USE1-ConfigRuleEvaluations,ConfigRuleEvaluations,4,AWS Config,USE1-ConfigRuleEvaluations,1020,0.877200
Account3,eu-west-2,EUW2-ConfigRuleEvaluations,ConfigRuleEvaluations,2,AWS Config,EUW2-ConfigRuleEvaluations,615,0.437100
Account5,ap-northeast-2,APN2-AWSSecretsManagerAPIRequest,API Requests,2,AWS Secrets Manager,APN2-AWSSecretsManagerAPIRequest,59,0.000295
Account3,us-west-1,USW1-PaidEventsAnalyzed,Events,1,Amazon GuardDuty,USW1-PaidEventsAnalyzed,354982,1.561921
